,DATE,MEDIA,LIKE,COMMENTS
597,2012-01-17 17:45:19,Image,1349,23
598,2012-01-17 17:43:42,Image,3042,83
599,2012-01-17 01:16:20,Image,1945,189
600,2012-01-16 18:43:42,Image,2666,78
601,2012-01-16 11:42:37,Image,3697,68
602,2012-01-15 16:29:17,Image,1214,28
603,2012-01-12 00:15:37,Image,5040,287
604,2012-01-12 00:00:09,Image,2913,74
605,2012-01-11 14:22:30,Image,1451,35
606,2012-01-11 14:13:41,Image,3091,91
607,2012-01-11 00:47:56,Image,2141,118
608,2012-01-11 00:31:05,Image,2652,107
609,2012-01-11 00:25:15,Image,6685,931
