,DATE,MEDIA,LIKES,COMMENTS
451,2013-01-24 22:16:02,Image,546,27
452,2013-01-24 13:56:47,Image,216,10
453,2013-01-21 20:28:31,Image,759,12
454,2013-01-20 11:14:20,Image,425,8
455,2013-01-17 20:27:53,Image,258,2
456,2013-01-16 20:37:00,Image,216,2
457,2013-01-07 23:21:18,Image,239,12
458,2013-01-06 01:42:22,Image,425,11
459,2013-01-05 22:20:55,Image,567,1
460,2013-01-05 22:15:39,Image,243,4
461,2013-01-01 00:15:14,Image,454,15
462,2012-12-30 19:22:58,Image,524,13
463,2012-12-30 14:48:15,Image,517,8
464,2012-12-28 16:16:37,Image,839,16
465,2012-12-28 15:27:21,Image,412,4
466,2012-12-25 14:08:36,Image,340,10
467,2012-12-25 11:46:14,Image,371,4
468,2012-12-24 12:52:53,Image,324,12
469,2012-12-20 11:07:26,Image,256,4
470,2012-12-15 03:25:39,Image,142,4
471,2012-12-15 02:32:15,Image,186,4
472,2012-12-14 13:55:35,Image,337,7
473,2012-12-11 15:18:24,Image,140,26
474,2012-12-10 23:02:45,Image,251,15
475,2012-12-05 18:30:32,Image,579,16
476,2012-12-03 14:29:24,Image,252,12
477,2012-12-03 12:01:48,Image,431,9
478,2012-12-02 15:06:29,Image,418,7
479,2012-12-02 13:31:02,Image,198,3
480,2012-12-02 01:02:41,Image,391,9
481,2012-12-02 00:57:08,Image,147,5
482,2012-12-01 13:46:12,Image,479,8
483,2012-12-01 03:01:59,Image,232,6
484,2012-11-29 15:22:14,Image,320,6
485,2012-11-26 15:05:15,Image,317,6
486,2012-11-24 19:48:04,Image,285,23
487,2012-11-20 15:25:52,Image,923,26
488,2012-11-19 08:53:57,Image,238,5
489,2012-11-19 08:06:42,Image,169,4
490,2012-11-18 20:10:46,Image,434,14
491,2012-11-17 16:07:19,Image,297,5
492,2012-11-14 09:42:57,Image,404,9
493,2012-11-12 23:52:43,Image,257,13
494,2012-11-11 11:23:55,Image,158,5
495,2012-11-05 09:48:21,Image,401,10
496,2012-11-04 18:38:32,Image,190,11
497,2012-11-04 01:50:23,Image,291,10
498,2012-11-01 08:56:14,Image,130,9
499,2012-10-30 14:06:22,Image,116,3
500,2012-10-29 08:11:42,Image,510,7
501,2012-10-25 11:07:36,Image,200,4
502,2012-10-25 10:12:37,Image,192,3
503,2012-10-23 13:52:46,Image,179,1
504,2012-10-21 20:00:36,Image,397,8
505,2012-10-18 19:38:31,Image,293,7
506,2012-10-18 19:37:02,Image,161,7
507,2012-10-18 09:45:17,Image,146,3
508,2012-10-17 20:17:26,Image,413,17
509,2012-10-16 20:36:15,Image,102,5
510,2012-10-14 01:19:40,Image,610,11
511,2012-10-12 22:51:34,Image,318,4
512,2012-10-12 14:00:09,Image,351,10
513,2012-10-11 09:53:58,Image,206,5
514,2012-10-09 21:26:01,Image,329,45
515,2012-10-07 21:26:06,Image,193,23
516,2012-10-07 11:11:02,Image,347,11
517,2012-10-06 22:18:16,Image,218,6
518,2012-10-06 20:21:54,Image,200,7
519,2012-10-05 18:55:50,Image,283,7
520,2012-10-05 08:57:32,Image,212,3
521,2012-10-04 23:48:29,Image,377,10
522,2012-10-04 19:20:25,Image,399,28
523,2012-10-03 20:58:36,Image,407,25
524,2012-10-02 11:06:11,Image,116,5
525,2012-10-01 19:24:12,Image,377,9
526,2012-09-30 12:27:32,Image,212,11
527,2012-09-29 01:24:00,Image,257,6
528,2012-09-28 18:59:56,Image,118,4
529,2012-09-28 13:48:49,Image,128,5
530,2012-09-27 22:09:42,Image,187,16
531,2012-09-27 10:56:36,Image,61,1
532,2012-09-27 10:40:41,Image,71,5
533,2012-09-26 22:04:53,Image,140,3
534,2012-09-24 07:58:10,Image,69,3
535,2012-09-23 18:14:50,Image,77,6
536,2012-09-22 23:16:54,Image,113,5
537,2012-09-16 22:33:23,Image,94,3
538,2012-09-16 16:17:43,Image,180,9
539,2012-09-14 09:08:05,Image,63,4
540,2012-09-13 16:39:44,Image,339,17
541,2012-09-13 00:08:19,Image,86,3
542,2012-09-07 00:02:07,Image,73,1
543,2012-09-06 17:42:14,Image,206,15
544,2012-08-30 15:29:41,Image,127,7
545,2012-08-30 09:49:55,Image,140,5
546,2012-08-30 00:23:21,Image,201,6
547,2012-08-29 16:13:22,Image,291,61
548,2012-08-29 14:09:31,Image,107,7
549,2012-08-28 21:41:44,Image,308,6
550,2012-08-28 19:48:59,Image,124,2
551,2012-08-28 15:29:13,Image,199,16
552,2012-08-26 18:10:24,Image,198,15
553,2012-08-24 21:24:16,Image,151,12
554,2012-08-20 00:47:56,Image,83,10
555,2012-08-16 00:39:49,Image,123,0
556,2012-08-11 15:49:42,Image,134,3
557,2012-08-11 00:50:52,Image,62,2
558,2012-08-09 00:48:34,Image,75,14
559,2012-08-04 11:16:00,Image,59,0
560,2012-08-03 00:50:39,Image,106,11
561,2012-07-13 10:49:24,Image,120,3
562,2012-07-05 16:57:02,Image,71,4
563,2012-07-02 21:18:08,Image,147,6
564,2012-06-28 14:25:48,Image,55,3
565,2012-06-17 13:55:17,Image,119,7
566,2012-06-16 16:28:43,Image,81,2
567,2012-06-11 23:37:22,Image,108,7
568,2012-06-06 01:28:27,Image,61,11
569,2012-06-06 00:57:09,Image,44,3
570,2012-05-31 23:02:39,Image,83,4
571,2012-05-31 18:28:31,Image,79,1
572,2012-05-31 14:51:56,Image,56,2
573,2012-05-30 23:00:15,Image,52,3
574,2012-05-28 02:49:33,Image,60,1
575,2012-05-27 21:41:00,Image,68,7
576,2012-05-26 12:57:05,Image,44,1
577,2012-05-26 10:25:13,Image,82,4
578,2012-05-24 22:45:13,Image,93,4
579,2012-05-22 22:17:44,Image,50,5
580,2012-05-21 15:21:56,Image,82,1
581,2012-05-20 16:48:04,Image,102,2
582,2012-05-20 16:34:53,Image,77,5
583,2012-05-20 00:12:46,Image,101,2
584,2012-05-18 23:34:32,Image,80,0
585,2012-05-18 19:37:37,Image,163,5
586,2012-05-18 18:25:49,Image,77,1
587,2012-05-18 07:32:44,Image,132,4
588,2012-05-17 23:40:31,Image,55,1
589,2012-05-17 23:13:47,Image,58,2
590,2012-05-17 16:36:30,Image,57,2
591,2012-05-16 14:06:54,Image,94,4
592,2012-05-14 23:41:36,Image,52,0
593,2012-05-14 20:54:30,Image,64,0
594,2012-05-14 17:42:59,Image,49,0
595,2012-05-13 21:47:56,Image,62,1
596,2012-05-12 21:09:34,Image,81,2
597,2012-05-12 09:55:21,Image,97,7
598,2012-05-10 23:42:07,Image,65,1
599,2012-05-10 19:24:19,Image,59,2
600,2012-05-10 09:44:36,Image,62,1
601,2012-05-09 19:16:26,Image,59,1
602,2012-05-08 22:40:11,Image,67,1
603,2012-05-07 19:56:39,Image,58,3
604,2012-05-07 18:26:40,Image,198,20
605,2012-05-07 14:31:51,Image,72,2
