,DATE,MEDIA,LIKES,COMMENTS
508,2016-02-15 17:58:55,Image,276483,1944
509,2016-02-15 17:52:18,Image,489520,6785
510,2016-02-14 16:29:41,Image,170794,1433
511,2016-02-13 14:55:28,Image,294313,4448
512,2016-02-06 14:08:48,Image,228371,2002
513,2016-02-04 12:23:29,Video,185600,3771
514,2016-02-04 01:46:30,Video,117288,1475
515,2016-02-02 00:04:04,Image,253979,3133
516,2016-01-31 17:59:37,Image,176956,1062
517,2016-01-31 16:46:44,Image,327961,2809
518,2016-01-31 01:25:21,Image,268126,3415
519,2016-01-25 09:11:41,Image,293271,14308
520,2016-01-24 12:07:26,Image,264700,6641
521,2016-01-22 13:34:20,Image,231874,8739
522,2016-01-21 00:25:33,Image,221823,3583
523,2016-01-20 11:22:59,Image,306789,8820
524,2016-01-19 23:22:47,Image,163811,2651
525,2016-01-17 21:28:10,Image,187034,3690
526,2016-01-17 15:46:38,Image,262218,2188
527,2016-01-17 12:17:52,Image,354348,2804
528,2016-01-16 19:36:51,Image,274222,1814
529,2016-01-15 19:45:25,Image,142213,854
530,2016-01-15 01:14:46,Image,421227,8321
531,2016-01-13 13:27:13,Image,270845,3148
532,2016-01-12 19:55:31,Image,285512,2648
533,2016-01-11 20:52:08,Image,237664,1562
534,2016-01-11 19:50:41,Image,262734,4084
535,2016-01-11 19:16:20,Image,180198,3823
536,2016-01-11 12:53:35,Image,174133,735
537,2016-01-09 00:59:50,Image,262028,3577
538,2016-01-08 19:39:43,Image,279601,2176
539,2016-01-07 14:14:41,Image,219677,1719
540,2016-01-05 15:18:07,Image,267412,9355
541,2015-12-30 23:29:42,Image,312721,10134
542,2015-12-28 19:01:30,Image,249996,11470
543,2015-12-28 03:13:57,Image,258399,4409
544,2015-12-25 16:39:01,Image,385916,11175
545,2015-12-24 22:04:16,Image,350995,2097
546,2015-12-24 10:28:44,Image,351416,8029
547,2015-12-24 01:38:00,Image,273414,2231
548,2015-12-23 13:50:22,Image,226429,1783
549,2015-12-18 13:17:57,Image,200141,1794
550,2015-12-18 12:54:21,Image,104528,692
551,2015-12-18 03:00:23,Video,316443,7571
552,2015-12-17 13:20:41,Image,329651,7742
553,2015-12-17 01:12:38,Image,187853,2083
554,2015-12-16 17:26:52,Image,182054,1227
555,2015-12-16 13:12:24,Image,379846,5267
556,2015-12-16 00:04:04,Image,198146,1185
557,2015-12-15 18:53:20,Image,219593,1973
558,2015-12-15 12:48:58,Image,171748,1664
559,2015-12-14 22:20:42,Image,286971,10209
560,2015-12-10 20:21:07,Image,160324,1023
561,2015-12-09 17:06:48,Video,158115,1983
562,2015-12-09 00:58:09,Image,305335,2808
563,2015-12-08 10:16:50,Image,320377,3367
564,2015-12-07 14:52:48,Image,239233,2202
565,2015-12-04 18:42:37,Image,206299,2234
566,2015-12-03 00:53:37,Image,211862,2074
567,2015-12-01 13:10:22,Image,166465,1683
568,2015-11-29 12:48:10,Video,281934,8220
569,2015-11-28 02:12:02,Image,260800,3286
570,2015-11-28 02:06:55,Image,262095,2004
571,2015-11-28 02:04:12,Image,314448,2673
572,2015-11-25 19:55:30,Image,238675,4211
